,country,cases,deaths,recovered,active,population,lat,long
2209,USA,6,,,6,204826.0,40.284921999999995,-82.996763
2210,USA,1,,,1,74615.0,41.4515915,-82.647625
2211,USA,34,,,34,1310300.0,39.969041499999996,-83.010875
2212,USA,1,,,1,29979.0,38.8088335,-82.339074
2213,USA,2,,,2,94031.0,41.5314985,-81.197377
2214,USA,1,,,1,167995.0,39.700356,-83.8804025
2215,USA,19,,,19,816684.0,39.1670115,-84.539795
2216,USA,1,,,1,75930.0,40.9933325,-83.650734
2217,USA,1,,,1,58504.0,41.1414835,-82.58898549999999
2218,USA,6,,,6,230514.0,41.712312,-81.2455255
2219,USA,1,,,1,175769.0,40.095128,-82.482659
2220,USA,19,,,19,309461.0,41.289588,-82.11251800000001
2221,USA,5,,,5,429899.0,41.573549,-83.5244735
2222,USA,18,,,18,229642.0,41.0170235,-80.802872
2223,USA,1,,,1,65256.0,40.569407,-83.13906899999999
2224,USA,10,,,10,179146.0,41.132868,-81.92915450000001
2225,USA,13,,,13,106222.0,40.039905499999996,-84.2296255
2226,USA,5,,,5,532331.0,39.750476500000005,-84.268203
2227,USA,1,,,1,162927.0,41.1680275,-81.197562
2228,USA,1,,,1,121099.0,40.7727585,-82.532063
2229,USA,10,,,10,371574.0,40.811817,-81.3683635
2230,USA,23,,,23,541918.0,41.1288115,-81.5400925
2231,USA,3,,,3,198627.0,41.317536499999996,-80.76100600000001
2232,USA,2,,,2,92176.0,40.4405865,-81.488516
2233,USA,1,,,1,57835.0,40.3069805,-83.3606595
2234,USA,3,,,3,232173.0,39.4222805,-84.1711185
2235,USA,1,,,1,130696.0,41.3923445,-83.64893000000001
2236,USA,351,,,351,11689100.0,40.36645852,-82.67188115
2237,USA,0,,,0,27724.0,38.8258925,-83.486432
2238,USA,0,,,0,102663.0,40.781749,-84.13871850000001
2239,USA,0,,,0,65818.0,39.368549,-82.010142
2240,USA,0,,,0,45804.0,40.5202455,-84.168056
2241,USA,0,,,0,43602.0,38.946998,-83.8628515
2242,USA,0,,,0,38754.0,40.1418235,-83.7652835
2243,USA,0,,,0,41550.0,40.8497695,-82.91876450000001
2244,USA,0,,,0,155782.0,39.747803499999996,-82.604502
2245,USA,0,,,0,28666.0,39.547146000000005,-83.4613155
2246,USA,0,,,0,42276.0,41.602804,-84.1384575
2247,USA,0,,,0,39022.0,40.030786,-81.47726750000001
2248,USA,0,,,0,31480.0,40.661998,-83.64774849999999
2249,USA,0,,,0,15174.0,40.296490500000004,-81.10253449999999
2250,USA,0,,,0,27086.0,41.3267025,-84.1115255
2251,USA,0,,,0,43058.0,39.198813,-83.60897750000001
2252,USA,0,,,0,28385.0,39.511635,-82.453876
2253,USA,0,,,0,43892.0,40.5560475,-81.93493199999999
2254,USA,0,,,0,32384.0,39.026222499999996,-82.6158835
2255,USA,0,,,0,65767.0,40.3772575,-80.7683525
2256,USA,0,,,0,61893.0,40.406091499999995,-82.464908
2257,USA,0,,,0,59866.0,38.6261375,-82.55155699999999
2258,USA,0,,,0,45358.0,40.384039,-83.7673995
2259,USA,0,,,0,44413.0,39.903453000000006,-83.4298015
2260,USA,0,,,0,23106.0,39.0396815,-82.0330235
2261,USA,0,,,0,40959.0,40.540034999999996,-84.61806800000001
2262,USA,0,,,0,13790.0,39.704759499999994,-81.070202
2263,USA,0,,,0,14604.0,39.610065999999996,-81.833178
2264,USA,0,,,0,35112.0,40.5287485,-82.82284399999999
2265,USA,0,,,0,86183.0,39.961226,-81.962539
2266,USA,0,,,0,14354.0,39.767294,-81.46574749999999
2267,USA,0,,,0,40769.0,41.5910285,-83.0553205
2268,USA,0,,,0,18760.0,41.1214295,-84.572691
2269,USA,0,,,0,36033.0,39.7402985,-82.2483105
2270,USA,0,,,0,58086.0,39.640426500000004,-82.9991275
2271,USA,0,,,0,28067.0,39.072829,-83.085764
2272,USA,0,,,0,40997.0,39.7425475,-84.6470415
2273,USA,0,,,0,33780.0,41.0134615,-84.1399545
2274,USA,0,,,0,76931.0,39.3420085,-83.0672615
2275,USA,0,,,0,58799.0,41.3771395,-83.129965
2276,USA,0,,,0,75502.0,38.793262,-82.96042800000001
2277,USA,0,,,0,55207.0,41.1241425,-83.125283
2278,USA,0,,,0,48627.0,40.333529999999996,-84.2185015
2279,USA,0,,,0,28281.0,40.8375885,-84.57170699999999
2280,USA,0,,,0,13139.0,39.2117205,-82.5115675
2281,USA,0,,,0,60155.0,39.4309055,-81.44522950000001
2282,USA,0,,,0,115967.0,40.829962,-81.88851149999999
2283,USA,0,,,0,36804.0,41.565952,-84.573937
2284,USA,0,,,0,21935.0,40.840135,-83.3136215
2285,USA,2,,,2,144447.0,35.524865999999996,-97.9923445
2286,USA,13,,,13,281669.0,35.152772,-97.40682149999999
2287,USA,1,,,1,29036.0,35.6383705,-99.0001005
2288,USA,2,,,2,27811.0,34.6809755,-97.3003765
2289,USA,1,,,1,55551.0,35.029515,-97.88205649999999
2290,USA,1,,,1,24949.0,34.5953995,-99.444509
2291,USA,4,,,4,44161.0,36.79643,-97.1061485
2292,USA,1,,,1,47291.0,35.944552,-97.4080505
2293,USA,1,,,1,39985.0,35.0959815,-97.3010905
2294,USA,1,,,1,68362.0,35.559533,-95.40809899999999
2295,USA,1,,,1,11289.0,36.3795195,-97.17481
2296,USA,26,,,26,792582.0,35.551415000000006,-97.4075535
2297,USA,3,,,3,16390.0,36.3621465,-96.6377065
2298,USA,2,,,2,82040.0,36.093742,-96.9876145
2299,USA,6,,,6,648360.0,36.139793,-96.02976899999999
2300,USA,2,,,2,51843.0,36.711448,-95.8939155
2301,USA,67,,,67,3956971.0,35.32361249,-98.71994023
2302,USA,0,,,0,22082.0,35.9002255,-94.63999
2303,USA,0,,,0,5754.0,36.7310505,-98.3246375
2304,USA,0,,,0,13838.0,34.4186275,-96.03967
2305,USA,0,,,0,5319.0,36.750723,-100.478358
2306,USA,0,,,0,21709.0,35.269486,-99.680304
2307,USA,0,,,0,9485.0,35.8582085,-98.42187
2308,USA,0,,,0,47192.0,33.9218635,-96.19176750000001
2309,USA,0,,,0,28977.0,35.203258,-98.3576
2310,USA,0,,,0,48177.0,34.289028,-97.2480365
2311,USA,0,,,0,48675.0,35.900085499999996,-95.039383
2312,USA,0,,,0,14668.0,34.0116365,-95.57373299999999
2313,USA,0,,,0,2153.0,36.750553499999995,-102.5153845
2314,USA,0,,,0,5520.0,34.592990500000006,-96.302869
2315,USA,0,,,0,120422.0,34.630707,-98.457611
2316,USA,0,,,0,5776.0,34.284695500000005,-98.4004915
2317,USA,0,,,0,14306.0,36.7547165,-95.212558
2318,USA,0,,,0,71604.0,35.901278999999995,-96.32549250000001
2319,USA,0,,,0,42733.0,36.4160105,-94.7871035
2320,USA,0,,,0,4894.0,35.9884055,-99.0070295
2321,USA,0,,,0,3952.0,36.2176695,-99.692392
2322,USA,0,,,0,60913.0,36.3790495,-97.7824665
2323,USA,0,,,0,4326.0,36.796334,-97.7871655
2324,USA,0,,,0,5821.0,34.9206955,-99.5674945
2325,USA,0,,,0,2664.0,34.768586,-99.8333035
2326,USA,0,,,0,3797.0,36.7972295,-99.649173
2327,USA,0,,,0,12668.0,35.2585865,-95.1342915
2328,USA,0,,,0,13335.0,35.0288005,-96.236081
2329,USA,0,,,0,6123.0,34.069388000000004,-97.838022
2330,USA,0,,,0,10949.0,34.3102295,-96.6705005
2331,USA,0,,,0,15816.0,35.945015000000005,-97.942285
2332,USA,0,,,0,8729.0,34.8591475,-99.0145535
2333,USA,0,,,0,10231.0,34.869625,-95.221091
2334,USA,0,,,0,49980.0,34.946501500000004,-94.7455655
2335,USA,0,,,0,34920.0,35.7023485,-96.881069
2336,USA,0,,,0,10134.0,33.894015,-97.24798349999999
2337,USA,0,,,0,7644.0,36.3342455,-98.5323945
2338,USA,0,,,0,16806.0,33.9985115,-96.7618715
2339,USA,0,,,0,41107.0,36.292392,-95.222851
2340,USA,0,,,0,32703.0,34.062012,-94.808835
2341,USA,0,,,0,19815.0,35.3478675,-95.66418
2342,USA,0,,,0,13953.0,34.4847885,-97.08972299999999
2343,USA,0,,,0,10218.0,36.7984235,-95.608696
2344,USA,0,,,0,12098.0,35.464493,-96.303086
2345,USA,0,,,0,38335.0,35.6168555,-95.9529005
2346,USA,0,,,0,47014.0,36.580290000000005,-96.53245849999999
2347,USA,0,,,0,31175.0,36.833646,-94.8276855
2348,USA,0,,,0,43877.0,34.94721,-95.720638
2349,USA,0,,,0,38247.0,34.7348765,-96.669329
2350,USA,0,,,0,72679.0,35.1819675,-96.883024
2351,USA,0,,,0,11179.0,34.4187965,-95.358515
2352,USA,0,,,0,3656.0,35.717290000000006,-99.6822625
2353,USA,0,,,0,91984.0,36.336415,-95.57178499999999
2354,USA,0,,,0,24578.0,35.162447,-96.6089985
2355,USA,0,,,0,41179.0,35.4657285,-94.781826
2356,USA,0,,,0,43265.0,34.485197,-97.85223549999999
2357,USA,0,,,0,20455.0,36.748709999999996,-101.488904
2358,USA,0,,,0,7348.0,34.381094,-98.9205355
2359,USA,0,,,0,80110.0,35.963955,-95.51395500000001
2360,USA,0,,,0,11127.0,35.28134,-98.99115450000001
2361,USA,0,,,0,8897.0,36.696386,-98.994837
2362,USA,0,,,0,20222.0,36.4905715,-99.28070699999999
2363,USA,0,0.0,,0,16006.0,44.6679445,-117.6514835
2364,USA,4,0.0,,4,92101.0,44.498886,-123.44528700000001
2365,USA,12,0.0,,12,416075.0,45.1737,-122.260094
2366,USA,0,0.0,,0,39764.0,46.022077,-123.6913195
2367,USA,0,0.0,,0,52377.0,45.955202,-123.063071
2368,USA,0,0.0,,0,64389.0,43.1387565,-124.0906665
2369,USA,0,0.0,,0,23867.0,44.130719,-120.38176299999999
2370,USA,0,0.0,,0,22813.0,42.4752215,-124.1343155
2371,USA,10,0.0,,10,191996.0,44.0016455,-120.94951999999999
2372,USA,1,0.0,,1,110283.0,43.3222345,-123.0963585
2373,USA,0,0.0,,0,1894.0,45.4390695,-120.206842
2374,USA,1,0.0,,1,7176.0,44.477098,-118.94781950000001
2375,USA,0,0.0,,0,7329.0,43.019736,-119.06962450000002
2376,USA,0,0.0,,0,23428.0,45.492278999999996,-121.68142399999999
2377,USA,2,0.0,,2,219564.0,42.4995805,-122.75674199999999
2378,USA,0,0.0,,0,24192.0,44.6078425,-121.110097
2379,USA,1,0.0,,1,87393.0,42.389665,-123.6336845
2380,USA,1,0.0,,1,67653.0,42.804976,-121.58491599999999
2381,USA,0,0.0,,0,7879.0,42.8053175,-120.3546415
2382,USA,4,1.0,,3,379611.0,43.863845,-122.963617
2383,USA,0,0.0,,0,49388.0,44.660618,-123.85653049999999
2384,USA,19,0.0,,19,127335.0,44.496468,-122.52720749999999
2385,USA,0,0.0,,0,30725.0,43.220728,-117.5631115
2386,USA,22,1.0,,21,346868.0,44.984239,-122.4575375
2387,USA,0,0.0,,0,11372.0,45.45994,-119.57605500000001
2388,USA,19,1.0,,18,811880.0,45.580658,-122.374808
2389,USA,1,0.0,,1,85234.0,44.8977695,-123.38289850000001
2390,USA,0,0.0,,0,1708.0,45.4100935,-120.693853
2391,USA,0,0.0,,0,26787.0,45.4136565,-123.658578
2392,USA,2,0.0,,2,77516.0,45.4984405,-118.7037805
2393,USA,1,0.0,,1,26461.0,45.409634000000004,-117.982128
2394,USA,0,0.0,,0,7081.0,45.539875,-117.2206355
2395,USA,0,0.0,,0,26505.0,45.2632585,-121.0882365
2396,USA,55,1.0,,54,597695.0,45.5483985,-123.114875
2397,USA,0,0.0,,0,1366.0,44.6876055,-120.0736875
2398,USA,6,0.0,,6,107002.0,45.254474,-123.3172585
2399,USA,161,4.0,,157,4217737.0,44.11740472,-120.50533829999999
2400,USA,5,0.0,,5,102811.0,39.8948875,-77.2130085
2401,USA,40,1.0,,39,1218452.0,40.434321000000004,-80.024825
2402,USA,3,0.0,,3,164742.0,40.66626,-80.331968
2403,USA,13,0.0,,13,420152.0,40.407188500000004,-75.9849375
2404,USA,32,0.0,,32,628195.0,40.328739500000005,-75.10278050000001
2405,USA,1,0.0,,1,187888.0,40.9213045,-79.927642
2406,USA,1,0.0,,1,162805.0,40.972154499999995,-77.760161
2407,USA,23,0.0,,23,522046.0,39.983340500000004,-75.748325
2408,USA,1,0.0,,1,65456.0,41.042854999999996,-76.424297
2409,USA,11,0.0,,11,251423.0,40.1362805,-77.2432875
2410,USA,1,0.0,,1,277097.0,40.389076,-76.78202950000001
2411,USA,43,0.0,,43,564751.0,39.9336645,-75.404395
2412,USA,2,0.0,,2,272061.0,42.0597115,-80.06513199999999
2413,USA,1,0.0,,1,130441.0,39.931757,-79.651513
2414,USA,1,0.0,,1,154835.0,40.004921,-77.7766245
2415,USA,6,0.0,,6,210793.0,41.40188,-75.6376765
2416,USA,6,0.0,,6,543557.0,40.018638,-76.29749749999999
2417,USA,3,0.0,,3,141314.0,40.375353000000004,-76.41462750000001
2418,USA,19,0.0,,19,368100.0,40.602919,-75.6124935
2419,USA,7,0.0,,7,317646.0,41.164615999999995,-75.959662
2420,USA,1,0.0,,1,110683.0,41.2810365,-80.259562
2421,USA,31,0.0,,31,169507.0,41.0334235,-75.308198
2422,USA,87,0.0,,87,828604.0,40.211977000000005,-75.355924
2423,USA,1,0.0,,1,18240.0,41.027277500000004,-76.6533285
2424,USA,21,1.0,,20,304807.0,40.752713,-75.329912
2425,USA,91,0.0,,91,1584138.0,40.0018505,-75.116323
2426,USA,3,0.0,,3,55933.0,41.340779,-75.02435
2427,USA,1,0.0,,1,16622.0,41.737637,-77.9023665
2428,USA,1,0.0,,1,142067.0,40.7226775,-76.2297155
2429,USA,7,0.0,,7,207346.0,40.2152165,-80.1791085
2430,USA,2,0.0,,2,51276.0,41.615992,-75.2745845
2431,USA,4,0.0,,4,350611.0,40.360231,-79.4397615
2432,USA,10,0.0,,10,448273.0,39.973064,-76.688615
2433,USA,2,2.0,,0,12801989.0,41.12951166,-77.60961308
2434,USA,0,,,0,65263.0,40.848014500000005,-79.4515635
2435,USA,0,,,0,48176.0,40.024753000000004,-78.47161899999999
2436,USA,0,,,0,122492.0,40.492562,-78.368452
2437,USA,0,,,0,60833.0,41.7715295,-76.521128
2438,USA,0,,,0,131730.0,40.4844505,-78.7032065
2439,USA,0,,,0,4492.0,41.417544,-78.20440699999999
2440,USA,0,,,0,64227.0,40.9347185,-75.7357705
2441,USA,0,,,0,38779.0,41.204412,-79.4531185
2442,USA,0,,,0,79388.0,40.989064,-78.422283
2443,USA,0,,,0,38684.0,41.220757,-77.61855200000001
2444,USA,0,,,0,85063.0,41.6659595,-80.065748
2445,USA,0,,,0,30169.0,41.4158785,-78.6648855
2446,USA,0,,,0,7279.0,41.475491999999996,-79.23903299999999
2447,USA,0,,,0,14523.0,39.943726500000004,-78.12254399999999
2448,USA,0,,,0,36506.0,39.8698475,-80.211551
2449,USA,0,,,0,45168.0,40.4026245,-77.96695799999999
2450,USA,0,,,0,84501.0,40.640961,-79.1307175
2451,USA,0,,,0,43641.0,41.1412725,-78.9626845
2452,USA,0,,,0,24704.0,40.4785855,-77.3459345
2453,USA,0,,,0,86184.0,40.9896515,-80.308376
2454,USA,0,,,0,113664.0,41.3328135,-77.0234375
2455,USA,0,,,0,40968.0,41.8010325,-78.579739
2456,USA,0,,,0,46222.0,40.603757,-77.6008925
2457,USA,0,,,0,91083.0,40.889653,-76.664783
2458,USA,0,,,0,46139.0,40.4067625,-77.29336550000001
2459,USA,0,,,0,40540.0,40.7626945,-77.0776985
2460,USA,0,,,0,73952.0,40.00326,-79.03788349999999
2461,USA,0,,,0,6071.0,41.4328315,-76.516935
2462,USA,0,,,0,40589.0,41.820334499999994,-75.803965
2463,USA,0,,,0,40763.0,41.7719725,-77.24237099999999
2464,USA,0,,,0,44785.0,40.9780675,-77.0817285
2465,USA,0,,,0,51266.0,41.39821,-79.738801
2466,USA,0,,,0,39498.0,41.81143,-79.264324
2467,USA,0,,,0,27046.0,41.514171000000005,-76.00080600000001
2468,USA,44,0.0,0.0,44,65592.0,34.3418685,-80.5825535
2469,USA,29,0.0,0.0,29,414576.0,34.0059985,-80.972544
2470,USA,19,0.0,0.0,19,514213.0,34.849702,-82.455628
2471,USA,14,0.0,0.0,14,188715.0,32.3920565,-80.721542
2472,USA,13,1.0,0.0,12,405905.0,32.8643955,-79.8540075
2473,USA,12,1.0,0.0,11,295032.0,33.925262,-81.2482265
2474,USA,11,0.0,0.0,11,344147.0,33.9355835,-78.93544449999999
2475,USA,10,0.0,0.0,10,200482.0,34.5141315,-82.65310550000001
2476,USA,5,0.0,0.0,5,66802.0,34.310534999999994,-79.973228
2477,USA,5,0.0,0.0,5,95380.0,34.767196000000006,-80.65895400000001
2478,USA,4,0.0,0.0,4,274118.0,34.9928175,-81.179401
2479,USA,3,0.0,0.0,3,70741.0,34.181443,-82.1013845
2480,USA,3,0.0,0.0,3,86934.0,33.4420305,-80.797599
2481,USA,3,0.0,0.0,3,106512.0,33.9063035,-80.2683755
2482,USA,2,0.0,0.0,2,221091.0,33.162452,-79.904275
2483,USA,2,0.0,0.0,2,313888.0,34.8881375,-81.969116
2484,USA,1,0.0,0.0,1,24541.0,34.2489695,-82.4905485
2485,USA,1,0.0,0.0,1,169401.0,33.537676,-81.5998485
2486,USA,1,0.0,0.0,1,14520.0,33.673043,-80.77787049999999
2487,USA,1,0.0,0.0,1,33700.0,33.688693,-80.205384
2488,USA,1,0.0,0.0,1,37660.0,32.8258745,-80.6659285
2489,USA,1,0.0,0.0,1,30599.0,34.4259745,-79.35229100000001
2490,USA,1,0.0,0.0,1,160647.0,33.0763415,-80.434662
2491,USA,1,0.0,0.0,1,27052.0,33.754501,-81.917373
2492,USA,1,0.0,0.0,1,22402.0,34.3732905,-81.0987355
2493,USA,1,1.0,0.0,0,138159.0,34.0402735,-79.696915
2494,USA,1,0.0,0.0,1,19351.0,32.791534999999996,-81.126913
2495,USA,1,0.0,0.0,1,28971.0,32.393829,-81.051263
2496,USA,1,0.0,0.0,1,17142.0,34.159143,-80.24095600000001
2497,USA,1,0.0,0.0,1,26398.0,34.5522745,-79.6923275
2498,USA,1,0.0,0.0,1,38520.0,34.30257,-81.630965
2499,USA,1,0.0,0.0,1,20544.0,34.0010615,-81.741122
2500,USA,0,,,0,8903.0,32.951465999999996,-81.3482945
2501,USA,0,,,0,14275.0,33.233315000000005,-81.012858
2502,USA,0,,,0,21112.0,33.291684499999995,-81.48276700000001
2503,USA,0,,,0,57078.0,35.0116965,-81.62051600000001
2504,USA,0,,,0,32251.0,34.6823275,-81.17393299999999
2505,USA,0,,,0,45754.0,34.591844,-80.17070550000001
2506,USA,0,,,0,62249.0,33.444964500000005,-79.339747
2507,USA,0,,,0,66994.0,34.494351,-81.97904799999999
2508,USA,0,,,0,9410.0,33.8355325,-82.31980899999999
2509,USA,0,,,0,31039.0,33.997411,-79.3442495
2510,USA,0,,,0,78374.0,34.7640765,-83.088026
2511,USA,0,,,0,124937.0,34.854406,-82.71113199999999
2512,USA,0,,,0,27410.0,34.6788055,-81.634948
2513,USA,0,,,0,30606.0,33.598341,-79.709369
2514,USA,195,3.0,,192,5148714.0,33.61927405,-80.96432272
2515,USA,10,,,10,18883.0,44.414696,-98.279395
2516,USA,1,,,1,6980.0,42.9655345,-97.899183
2517,USA,1,,,1,39316.0,45.5895505,-98.35189
2518,USA,1,,,1,9338.0,43.1683905,-98.68955849999999
2519,USA,1,,,1,19790.0,43.6746775,-98.145127
2520,USA,1,,,1,5546.0,43.674371,-97.368803
2521,USA,5,,,5,192876.0,43.674592,-96.7912635
2522,USA,1,,,1,111729.0,44.098380999999996,-103.028226
2523,USA,21,,,21,884659.0,44.23017987,-100.25510870000001
2524,USA,0,,,0,2801.0,43.7181795,-98.564183
2525,USA,0,,,0,3468.0,43.19307,-101.66928399999999
2526,USA,0,,,0,35232.0,44.369751,-96.7907435
2527,USA,0,,,0,5229.0,43.717205,-99.1318425
2528,USA,0,,,0,2036.0,44.065473,-99.251262
2529,USA,0,,,0,10222.0,44.8922075,-103.5074895
2530,USA,0,,,0,1377.0,45.7683795,-100.10840999999999
2531,USA,0,,,0,3739.0,44.8485895,-97.7370215
2532,USA,0,,,0,14041.0,42.893941,-96.9831125
2533,USA,0,,,0,28015.0,44.9779305,-97.1882995
2534,USA,0,,,0,4165.0,45.7084975,-101.154764
2535,USA,0,,,0,8726.0,43.6667425,-103.37134
2536,USA,0,,,0,5505.0,45.370057,-97.60401800000001
2537,USA,0,,,0,4337.0,44.760566499999996,-96.668368
2538,USA,0,,,0,5904.0,45.0985285,-100.8806055
2539,USA,0,,,0,2935.0,43.3480785,-98.4081735
2540,USA,0,,,0,3875.0,45.418577500000005,-99.2155805
2541,USA,0,,,0,6758.0,43.239219,-103.5276595
2542,USA,0,,,0,2330.0,45.0711445,-99.1449715
2543,USA,0,,,0,7147.0,45.151875,-96.83915350000001
2544,USA,0,,,0,4212.0,43.248875,-99.016699
2545,USA,0,,,0,1918.0,44.370828,-101.527061
2546,USA,0,,,0,6111.0,44.673781,-97.188418
2547,USA,0,,,0,3262.0,44.5460285,-99.006468
2548,USA,0,,,0,3376.0,43.674863,-97.78688299999999
2549,USA,0,,,0,1249.0,45.5789315,-103.49375649999999
2550,USA,0,,,0,17650.0,44.323127,-100.0894005
2551,USA,0,,,0,7380.0,43.334078000000005,-97.7569745
2552,USA,0,,,0,1282.0,44.5449565,-99.488289
2553,USA,0,,,0,3307.0,43.692057,-101.601613
2554,USA,0,,,0,2043.0,44.065934999999996,-98.6292525
2555,USA,0,,,0,928.0,43.942818,-100.70164799999999
2556,USA,0,,,0,4919.0,44.3694835,-97.490842
2557,USA,0,,,0,13057.0,44.021953,-97.1293895
2558,USA,0,,,0,25741.0,44.3727745,-103.75419000000001
2559,USA,0,,,0,58807.0,43.291909999999994,-96.680715
2560,USA,0,,,0,3821.0,43.858582500000004,-99.8243355
2561,USA,0,,,0,5112.0,45.7470475,-97.6033405
2562,USA,0,,,0,2407.0,45.766178000000004,-99.221223
2563,USA,0,,,0,28294.0,44.589876000000004,-102.7871945
2564,USA,0,,,0,2042.0,43.620499,-100.7212425
2565,USA,0,,,0,2213.0,44.0218805,-97.6104375
2566,USA,0,,,0,6579.0,44.0224965,-96.67099499999999
2567,USA,0,,,0,14309.0,,
2568,USA,0,,,0,2922.0,45.4917245,-102.4785805
2569,USA,0,,,0,2207.0,45.072036499999996,-99.9980595
2570,USA,0,,,0,10447.0,45.6164285,-96.8493455
2571,USA,0,,,0,2429.0,44.0232385,-98.090767
2572,USA,0,,,0,6495.0,44.937667,-98.3474765
2573,USA,0,,,0,3022.0,44.475910999999996,-100.5294325
2574,USA,0,,,0,1392.0,44.722558500000005,-100.2011845
2575,USA,0,,,0,10283.0,43.1939835,-100.713296
2576,USA,0,,,0,5478.0,43.381583,-99.88252
2577,USA,0,,,0,8424.0,43.291576,-97.162796
2578,USA,0,,,0,15619.0,42.7816525,-96.6248135
2579,USA,0,,,0,5587.0,45.4203445,-100.097133
2580,USA,0,,,0,22869.0,42.9848555,-97.398924
2581,USA,0,,,0,2742.0,44.992267,-101.568297
2582,USA,1,,,1,76482.0,36.105971999999994,-84.19537249999999
2583,USA,1,,,1,131349.0,35.67388,-83.9255665
2584,USA,2,,,2,106727.0,35.1688215,-84.861838
2585,USA,2,,,2,39583.0,36.3848795,-84.138375
2586,USA,2,,,2,28020.0,35.9704635,-88.442335
2587,USA,4,,,4,40439.0,36.248385999999996,-87.0963775
2588,USA,1,,,1,17276.0,35.4178195,-88.5969005
2589,USA,1,,,1,35774.0,35.9472425,-83.104644
2590,USA,2,,,2,59673.0,35.9586935,-84.97499599999999
2591,USA,167,,,167,692587.0,36.186859999999996,-86.78513249999999
2592,USA,4,,,4,53446.0,36.1469495,-87.353065
2593,USA,2,,,2,37320.0,36.0468635,-89.4437795
2594,USA,3,,,3,40507.0,35.1992625,-89.414113
2595,USA,1,,,1,41890.0,35.175492999999996,-86.09834000000001
2596,USA,1,,,1,49045.0,36.0069545,-88.949476
2597,USA,2,,,2,69087.0,36.1703105,-82.8748425
2598,USA,2,,,2,64569.0,36.215193,-83.2747045
2599,USA,8,,,8,364286.0,35.2208105,-85.2082175
2600,USA,1,,,1,8263.0,36.2730485,-87.7471365
2601,USA,2,,,2,54012.0,36.039116,-83.4722545
2602,USA,5,,,5,465289.0,35.9910705,-83.961272
2603,USA,1,,,1,53054.0,35.756434000000006,-84.358772
2604,USA,1,,,1,28575.0,35.1511775,-85.61749549999999
2605,USA,2,,,2,94340.0,35.629413,-87.067635
2606,USA,1,,,1,53285.0,35.442847,-84.6305945
2607,USA,3,,,3,46357.0,35.4381405,-84.23219499999999
2608,USA,3,,,3,205950.0,36.477428,-87.37806450000001
2609,USA,1,,,1,8064.0,35.632151,-87.845431
2610,USA,6,,,6,78843.0,36.141239,-85.45381400000001
2611,USA,1,,,1,53140.0,35.8467005,-84.525952
2612,USA,3,,,3,71012.0,36.501744,-86.8573125
2613,USA,8,,,8,324890.0,35.8595905,-86.4205235
2614,USA,2,,,2,22039.0,36.3834265,-84.518716
2615,USA,1,,,1,97892.0,35.802901500000004,-83.5242525
2616,USA,66,,,66,935764.0,35.2013885,-89.971537
2617,USA,1,,,1,157668.0,36.5043,-82.2645105
2618,USA,22,,,22,187149.0,36.448775,-86.4801315
2619,USA,5,,,5,61581.0,35.510828499999995,-89.8245635
2620,USA,2,,,2,128607.0,36.2717035,-82.5012125
2621,USA,48,,,48,231729.0,35.8757855,-86.9077635
2622,USA,2,,,2,140625.0,36.156231,-86.3045675
2623,USA,112,,,112,,,
2624,USA,505,,,505,6829174.0,35.83745526,-85.98153691
2625,USA,0,,,0,49038.0,35.510414000000004,-86.45006500000001
2626,USA,0,,,0,16184.0,36.085577,-88.070504
2627,USA,0,,,0,14755.0,35.563023,-85.17613100000001
2628,USA,0,,,0,14462.0,35.805896000000004,-86.046538
2629,USA,0,,,0,56351.0,36.3075155,-82.13672700000001
2630,USA,0,,,0,31756.0,36.467748,-83.678506
2631,USA,0,,,0,7717.0,36.5147925,-85.540471
2632,USA,0,,,0,55700.0,35.4964895,-86.0748085
2633,USA,0,,,0,14328.0,35.8355555,-89.12448549999999
2634,USA,0,,,0,11706.0,35.6147395,-88.109362
2635,USA,0,,,0,20138.0,35.9797435,-85.8460775
2636,USA,0,,,0,18217.0,36.35621,-84.8906635
2637,USA,0,,,0,29503.0,35.2238915,-87.03017750000001
2638,USA,0,,,0,23145.0,36.2504545,-83.493998
2639,USA,0,,,0,13346.0,35.373473,-85.6996075
2640,USA,0,,,0,6549.0,36.496438,-83.1512705
2641,USA,0,,,0,25220.0,35.213371,-88.99002800000001
2642,USA,0,,,0,25776.0,35.209363,-88.1810465
2643,USA,0,,,0,56530.0,36.4180155,-82.94444250000001
2644,USA,0,,,0,17335.0,35.609891499999996,-89.285831
2645,USA,0,,,0,27847.0,35.620664500000004,-88.396394
2646,USA,0,,,0,32358.0,36.310898,-88.260633
2647,USA,0,,,0,25063.0,35.8012115,-87.472921
2648,USA,0,,,0,18486.0,36.0242765,-87.77744150000001
2649,USA,0,,,0,11758.0,36.362216,-85.6702415
2650,USA,0,,,0,17778.0,36.439547999999995,-81.8506225
2651,USA,0,,,0,7411.0,36.344296,-89.5228515
2652,USA,0,,,0,25825.0,35.7428495,-89.6508555
2653,USA,0,,,0,43734.0,35.2285855,-87.40464200000001
2654,USA,0,,,0,12086.0,35.528649,-87.4934955
2655,USA,0,,,0,34117.0,35.18083,-86.577237
2656,USA,0,,,0,24265.0,36.525809499999994,-86.0086685
2657,USA,0,,,0,97605.0,35.6123935,-88.842869
2658,USA,0,,,0,33683.0,35.4814645,-86.780141
2659,USA,0,,,0,25832.0,35.1887635,-88.5746505
